playerID;stint;minutes;rebounds;assists;steals;blocks;turnovers;careerDuration;pos;height;weight;college;birthDate;birthState;birthCountry;ethnicity;target
hamiljo01;1.14;1299.71;126.29;172.57;12.57;0.71;74.0;7;G;70.0;160.0;North Texas State;1948-07-05;KY;USA;B;0.0
hamilri01;1.0;2189.69;213.0;231.23;53.08;9.69;145.62;13;G-F;78.0;185.0;Connecticut;1978-02-14;PA;USA;B;1.0
hamilze01;1.14;222.71;66.29;4.71;5.57;4.0;15.43;7;F-C;83.0;240.0;St. John's (NY);1975-04-29;NY;USA;B;0.0
hammige01;1.25;6.75;1.75;0.5;0.0;0.0;0.5;4;F-C;84.0;262.0;Louisiana State;1969-04-12;;HOL;W;0.0
hammoju01;1.0;1607.8;407.2;84.2;0.0;0.0;123.6;5;F;77.0;205.0;Tulsa;1943-05-27;IL;USA;B;0.0
hammoto01;1.08;801.46;172.54;29.08;12.85;10.46;40.69;13;F;81.0;215.0;Georgia Tech;1967-03-27;FL;USA;B;0.0
hancoda01;1.6;279.0;33.8;17.8;11.2;2.0;19.4;5;G-F;79.0;205.0;Kansas;1971-11-03;AL;USA;B;0.0
hannual01;1.0;1390.75;304.5;112.0;0.0;0.0;0.0;11;F-C;78.5;210.0;USC;1923-07-19;CA;USA;W;0.0
hansbty01;1.0;1162.67;264.67;33.0;36.0;10.67;54.0;3;F;81.0;250.0;North Carolina;1985-11-03;MO;USA;W;0.0
hansebo01;1.1;1110.4;128.2;94.7;35.9;5.0;56.1;10;G;78.0;190.0;Iowa;1961-01-18;IA;USA;W;0.0
hansegl01;1.0;717.0;123.0;46.0;30.0;8.0;0.0;4;G;76.0;205.0;Louisiana State;1952-04-21;ND;USA;W;0.0
hanzlbi01;1.0;1553.4;205.8;205.8;72.7;20.5;109.0;10;G-F;79.0;185.0;Notre Dame;1957-12-06;OH;USA;W;0.0
haranlu01;1.33;290.33;65.33;12.0;7.0;6.67;6.67;3;F;80.0;246.0;Notre Dame;1988-01-02;IL;USA;W;0.0
hardaan01;1.07;1580.93;209.73;235.0;75.0;20.8;119.07;15;G-F;79.0;195.0;Memphis State;1971-07-18;TN;USA;B;0.0
hardati01;1.13;2041.73;190.33;473.0;95.2;8.6;165.4;15;G;72.0;175.0;UTEP;1966-09-01;IL;USA;B;1.0
hardeja01;1.0;1957.67;250.33;180.67;78.0;19.67;116.33;3;G;77.0;220.0;Arizona State;1989-08-26;CA;USA;B;0.0
hardire01;1.2;1273.8;439.8;79.2;0.0;0.0;15.4;5;C;84.0;249.0;none;1942-05-04;;;B;0.0
hardnch01;1.0;824.67;310.0;34.33;0.0;0.0;0.0;3;F-C;80.0;220.0;Grambling;1938-09-13;GA;USA;B;0.0
hardyja01;1.0;1344.75;328.0;78.75;44.5;58.75;74.75;4;F-C;80.0;220.0;San Francisco;1956-12-01;AL;USA;B;0.0
hargeir01;1.4;1316.0;495.5;73.6;0.0;0.0;108.9;10;C;81.0;225.0;New Mexico;1941-03-14;MS;USA;B;0.0
harknje01;1.0;524.0;77.67;52.0;0.0;0.0;32.33;3;G;74.0;175.0;Loyola (IL);1940-05-07;NY;USA;B;0.0
harpede01;1.06;2222.71;169.65;386.88;115.12;17.88;137.29;17;G;76.0;185.0;Illinois;1961-10-13;GA;USA;B;0.0
harpero01;1.06;1949.94;269.31;244.75;107.25;45.56;140.69;16;G-F;78.0;185.0;Miami (OH);1964-01-20;OH;USA;B;0.0
harprma01;1.0;1598.55;306.0;82.45;45.18;10.18;90.91;11;F;79.0;231.0;Georgia Tech;1976-05-31;OH;USA;W;0.0
harrial01;1.12;1711.25;335.94;100.75;52.5;15.31;112.31;16;F;81.0;230.0;none;1980-02-17;CA;USA;B;0.0
harriar01;1.2;1041.2;115.0;127.8;0.0;0.0;0.0;5;G;76.0;185.0;Stanford;1947-01-13;IL;USA;B;0.0
harribo01;1.0;1922.67;511.0;103.0;0.0;0.0;0.0;6;F-C;79.0;185.0;Oklahoma A&M;1927-03-16;TN;USA;W;0.0
harribo02;1.0;1913.83;176.0;201.17;0.0;0.0;0.0;10;G;73.0;190.0;Michigan;1927-08-12;;;W;0.0
harrida01;1.0;672.75;137.25;11.75;16.0;46.25;54.0;4;C;84.0;250.0;Colorado;1982-08-15;TN;USA;B;0.0
harride01;1.2;1526.4;131.1;272.8;64.3;11.7;119.5;10;G;75.0;185.0;Wisconsin;1983-02-27;WI;USA;B;0.0
harriju01;1.0;1032.0;127.0;142.67;42.0;8.33;83.33;3;G;76.0;180.0;Wingate;1980-10-02;NC;USA;B;0.0
harrilu01;1.0;1308.42;155.33;94.17;46.33;7.17;49.5;12;G;77.0;190.0;Long Beach State;1970-12-18;CA;USA;B;0.0
harrilu02;0.0;1321.0;0.0;0.0;0.0;0.0;0.0;4;F-G;75.0;195.0;none?;0000-00-00;IL;USA;W;0.0
harrimi01;1.25;67.5;20.75;1.75;2.75;1.25;4.75;4;F;78.0;240.0;Rice;1983-06-15;TX;USA;B;0.0
harriot01;1.08;1071.23;240.77;34.08;14.23;22.0;72.92;13;F-C;81.0;235.0;Georgetown;1974-01-31;MS;USA;B;0.0
harrist01;1.17;473.33;60.83;39.67;19.33;4.83;28.17;6;G;77.0;195.0;Tulsa;1963-10-15;MO;USA;B;0.0
harrito01;1.0;49.0;3.67;2.67;1.67;0.0;3.33;3;G;75.0;190.0;New Orleans;1967-05-13;LA;USA;B;0.0
hartja01;1.27;479.82;51.55;70.27;22.91;3.09;25.0;12;G;74.0;181.0;Syracuse;1978-04-29;CA;USA;B;0.0
harvean01;1.11;217.11;48.11;6.44;6.0;14.44;12.0;9;F-C;83.0;225.0;Pfeiffer;1970-07-06;MS;USA;B;0.0
harvedo01;1.29;474.0;118.14;23.0;13.86;11.43;29.86;7;F;80.0;216.0;Florida;1980-08-26;GA;USA;B;0.0
haskicl01;1.0;1958.22;231.89;264.67;14.11;3.33;0.0;9;G;74.0;195.0;Western Kentucky;1943-07-11;KY;USA;B;0.0
hasleud01;1.0;1991.78;528.11;67.11;38.78;22.33;75.0;9;C-F;79.0;228.0;Florida;1980-06-09;FL;USA;B;0.0
hassejo01;1.14;520.29;43.86;55.14;18.0;2.43;25.43;7;G;77.0;180.0;Providence;1955-09-11;RI;USA;W;0.0
hassetr01;1.1;1628.3;182.6;113.2;28.2;27.2;59.7;10;G;74.0;200.0;Austin Peay;1979-03-04;TN;USA;B;0.0
hastisc01;1.08;498.75;107.25;23.67;13.25;12.75;27.08;12;F-C;82.0;235.0;Arkansas;1960-06-03;KS;USA;W;0.0
hattove01;1.25;692.0;107.25;54.75;0.0;0.0;0.0;6;G;75.0;193.0;Kentucky;1936-01-13;KY;USA;W;0.0
havlijo01;1.0;2904.44;500.44;382.12;29.75;7.31;12.75;16;F-G;77.0;203.0;Ohio State;1940-04-08;OH;USA;W;1.0
hawessp01;1.0;1545.8;389.8;114.0;27.0;67.0;99.8;5;C;84.0;244.0;Washington;1988-04-28;WA;USA;W;0.0
hawesst01;1.17;1319.25;356.0;107.33;43.17;26.17;68.42;12;C-F;81.0;220.0;Washington;1950-05-26;WA;USA;W;0.0
hawkico01;0.92;2187.42;557.75;231.75;20.33;12.5;29.58;12;F-C;80.0;201.0;Iowa  (dnp);1942-07-17;NY;USA;B;1.0
hawkihe01;1.0;2464.15;273.38;220.0;124.77;23.23;140.62;13;G;75.0;190.0;Bradley;1966-09-29;IL;USA;B;1.0
hawkimi01;1.0;160.25;17.0;29.25;5.25;0.5;12.5;4;G;72.0;178.0;Xavier (OH);1972-10-28;OH;USA;B;0.0
hawkiro01;1.0;501.25;60.0;37.5;28.5;11.75;11.25;4;G;76.0;190.0;Illinois State;1954-06-30;MI;USA;B;0.0
hawkito01;1.0;1846.5;460.7;87.1;0.0;0.0;0.0;10;F;77.0;210.0;Notre Dame;1936-12-22;IL;USA;B;0.0
hawthna01;1.0;663.67;111.0;36.0;24.0;14.0;0.0;3;G;76.0;190.0;Southern Illinois;1950-01-15;IL;USA;B;0.0
hayesch01;1.0;1367.57;382.43;87.43;57.57;29.0;53.29;7;F;78.0;242.0;Kentucky;1983-06-11;CA;USA;B;0.0
hayesel01;1.0;3125.0;1017.44;149.88;54.0;110.69;84.88;16;F-C;81.0;235.0;Houston;1945-11-17;LA;USA;B;1.0
hayesja01;1.0;1413.86;190.0;65.57;44.43;8.0;53.57;7;G-F;79.0;220.0;Georgia;1981-08-09;GA;USA;B;0.0
hayesst01;1.17;382.67;87.67;14.17;5.33;17.0;16.5;6;C;84.0;205.0;Idaho State;1955-08-02;ID;USA;W;0.0
haywobr01;1.08;1449.42;380.0;34.25;25.17;87.5;65.92;12;C;84.0;266.0;North Carolina;1979-11-11;NY;USA;B;0.0
haywosp01;1.07;2100.57;619.64;110.07;25.36;44.93;69.21;14;F-C;80.0;225.0;Detroit;1949-04-22;MS;USA;B;1.0
headlu01;1.14;1113.71;120.71;106.71;36.29;6.14;62.43;7;G;75.0;185.0;Illinois;1982-11-26;IL;USA;B;0.0
heardga01;1.15;1505.46;452.0;93.85;60.31;60.0;26.85;13;F;78.0;215.0;Oklahoma;1948-05-03;GA;USA;B;0.0
heinsto01;1.0;2139.33;638.78;146.44;0.0;0.0;0.0;9;F-C;79.0;218.0;Holy Cross;1934-08-26;NJ;USA;W;1.0
hendeal01;1.0;1148.33;270.75;33.08;30.33;24.75;59.75;12;F;81.0;235.0;Indiana;1972-12-02;IN;USA;B;0.0
hendece02;1.0;1236.4;151.0;83.8;45.6;22.2;80.2;5;F;79.0;215.0;Memphis;1975-03-11;TN;USA;B;0.0
hendege01;1.24;1109.18;85.47;184.76;55.24;5.76;91.82;17;G;74.0;175.0;Virginia Commonwealth;1956-01-16;VA;USA;B;0.0
hendege02;1.0;1282.33;162.33;80.0;36.33;20.33;59.33;3;;77.0;215.0;Duke;1987-12-09;NJ;USA;B;0.0
hendeke01;1.33;78.33;8.0;11.33;3.0;0.0;7.0;3;G;76.0;195.0;Cal. State-Fullerton;1964-03-22;MD;USA;B;0.0
hendeto01;1.1;1769.0;149.4;313.6;76.0;7.6;69.3;10;G;75.0;190.0;Hawaii;1952-01-26;SC;USA;B;0.0
hendrma01;1.2;301.6;63.2;12.6;10.0;3.0;12.6;5;F;81.0;220.0;Washington State;1974-06-23;WA;USA;W;0.0
henrido01;1.33;1309.0;330.0;80.0;0.0;0.0;0.0;3;F-C;79.0;225.0;California;1929-10-10;;;W;0.0
henryco01;1.8;151.2;16.6;20.4;4.2;1.2;13.0;5;G;79.0;195.0;Cal. St.-Santa Barbara;1963-07-21;CA;USA;W;0.0
hensost01;1.0;326.0;25.14;66.43;12.57;0.29;25.0;7;G;71.0;177.0;Kansas State;1968-02-02;KS;USA;W;0.0
hermskl01;1.0;62.0;19.0;4.0;0.0;0.0;0.0;10;C-F;80.5;225.0;Minnesota;1923-03-12;MN;USA;W;0.0
herreca01;1.11;893.56;187.78;29.0;26.33;22.67;49.67;9;F;81.0;215.0;Houston;1966-12-14;;TRI;B;0.0
herrmwa01;1.25;486.0;79.75;16.5;7.75;3.0;15.25;4;F-C;81.0;225.0;none;1979-06-26;;ARG;W;0.0
herroke01;1.0;873.33;80.67;58.0;35.0;10.0;56.67;3;G-F;78.0;195.0;Villanova;1956-06-14;TN;USA;B;0.0
hetzefr01;1.14;1269.29;349.14;66.0;0.0;0.0;0.0;7;F-C;80.0;220.0;Davidson;1942-07-21;DC;USA;W;0.0
hewitbi01;1.14;1065.86;284.86;67.0;1.29;1.43;0.0;7;F;79.0;210.0;USC;1944-08-08;MA;USA;B;0.0
heymaar01;1.38;1029.5;182.62;107.38;0.0;0.0;55.0;9;F-G;77.0;205.0;Duke;1941-06-24;NY;USA;W;0.0
hibbero01;1.0;1806.25;472.25;120.25;28.75;119.25;128.25;4;C;86.0;278.0;Georgetown;1986-12-11;NY;USA;B;0.0
hicksjj01;1.2;1179.0;319.0;37.0;25.6;31.6;76.0;5;F;81.0;242.0;North Carolina State;1988-09-04;GA;USA;B;0.0
hicksph01;1.5;191.5;46.5;15.5;6.0;0.0;6.5;3;F;79.0;205.0;Tulane;1953-01-31;IL;USA;W;0.0
higgimi01;1.33;37.0;3.0;1.67;0.67;1.33;1.67;3;F;81.0;215.0;Northern Colorado;1967-02-17;NE;USA;W;0.0
higgiro01;1.38;1074.31;176.19;78.38;30.31;22.44;49.12;16;F-C;79.0;200.0;Fresno State;1960-01-31;LA;USA;B;0.0
higgise01;1.17;553.67;67.0;37.67;11.83;5.33;39.67;7;G-F;81.0;205.0;Michigan;1968-12-30;CA;USA;B;0.0
higgske01;1.0;1478.33;130.33;314.67;79.67;7.67;123.0;3;G;72.0;180.0;Louisiana State;1955-01-31;KY;USA;B;0.0
highjo01;1.0;1134.5;154.25;131.25;81.25;21.5;113.75;4;G;75.0;185.0;Nevada-Reno;1957-04-25;AL;USA;B;0.0
hightwa01;1.23;1190.31;305.08;73.77;0.0;0.0;44.0;13;F-C;80.0;192.0;Kansas;1940-01-14;PA;USA;B;0.0
hilarne01;1.1;1672.1;394.2;103.3;70.0;52.2;110.8;11;F-C;83.0;260.0;none;1982-09-13;;BRA;B;0.0
hillar01;1.2;1178.5;91.7;219.4;54.8;6.1;83.3;10;G;76.0;190.0;Princeton;1953-03-31;NY;USA;B;0.0
hillga01;1.0;551.5;64.5;54.5;0.0;0.0;0.0;3;G;76.0;185.0;Oklahoma City;1941-10-07;OK;USA;W;0.0
hillge01;1.0;1743.0;178.25;175.0;55.5;21.25;81.5;4;G;74.0;180.0;IUPUI;1986-05-04;IN;USA;B;0.0
hillgr01;1.0;2019.88;360.0;248.59;72.76;33.47;143.18;17;F;80.0;225.0;Duke;1972-10-05;TX;USA;B;1.0
hilljo01;1.4;459.8;133.4;13.0;8.4;20.0;24.6;5;F;82.0;235.0;Arizona;1987-07-27;GA;USA;B;0.0
hillmda01;1.1;1760.9;518.7;95.7;45.2;78.2;118.8;10;F-C;81.0;215.0;San Jose State;1949-08-29;CA;USA;B;0.0
hillsi01;1.2;1167.8;266.0;66.8;2.6;3.2;97.0;5;F;79.0;233.0;Texas Baptist;1946-11-14;PA;USA;B;0.0
hillty01;1.12;1399.25;428.38;40.44;38.38;23.69;77.75;16;C-F;81.0;240.0;Xavier (OH);1968-03-19;OH;USA;B;0.0
hinriki01;1.1;2089.9;203.5;342.5;76.8;17.5;129.5;10;G;75.0;190.0;Kansas;1981-01-02;IA;USA;W;0.0
hinsoro01;1.11;1727.0;383.56;55.0;34.0;98.0;112.11;9;F-C;81.0;210.0;Rutgers;1961-05-02;NJ;USA;B;0.0
hitchle01;1.17;1098.33;290.83;62.33;0.0;0.0;0.0;8;F-C;80.0;200.0;Kansas State;1929-07-16;IL;USA;W;0.0
hodgecr01;1.17;1256.42;78.08;147.42;46.08;2.17;67.92;12;G;74.0;190.0;Long Beach State;1960-06-27;IL;USA;B;0.0
hodgedo01;1.0;699.8;161.6;38.2;16.8;19.0;47.2;6;C;84.0;230.0;Temple;1969-02-25;DC;USA;B;0.0
hodgeju01;1.33;32.67;5.0;6.0;2.0;0.0;3.67;3;G;79.0;210.0;North Carolina State;1983-11-18;NY;USA;B;0.0
hoffmpa01;1.0;2230.0;401.5;261.0;0.0;0.0;0.0;8;G-F;74.0;195.0;Purdue;1922-04-12;IN;USA;W;0.0
hoguedu01;1.33;495.67;153.67;16.0;0.0;0.0;0.0;3;C;81.0;240.0;Cincinnati;1940-04-28;TN;USA;B;0.0
hoibefr01;1.0;997.7;143.8;84.6;42.8;5.9;29.2;10;G;76.0;203.0;Iowa State;1972-10-15;NE;USA;W;0.0
holidjr01;1.0;2288.0;245.0;366.67;100.67;21.67;169.67;3;G;75.0;180.0;UCLA;1990-06-12;CA;USA;B;0.0
hollabr01;1.0;225.67;19.67;20.33;15.67;1.0;17.0;4;G;75.0;180.0;UCLA;1956-12-06;MT;USA;W;0.0
hollajo01;1.0;737.0;166.0;47.0;0.0;0.0;0.0;3;F;76.0;185.0;Kentucky;1925-09-26;;;W;0.0
hollawi01;1.0;2042.75;210.5;230.5;118.75;11.0;102.0;4;G;72.0;175.0;New Orleans;1951-11-08;GA;USA;B;0.0
hollili01;1.09;1677.55;145.55;273.27;95.73;17.45;121.55;11;G;75.0;185.0;Arizona State;1953-10-19;KS;USA;B;0.0
holliry01;1.25;510.88;88.62;13.5;8.38;20.75;32.75;8;C;84.0;230.0;UCLA;1984-10-10;CA;USA;B;0.0
holmbo01;0.0;1155.0;0.0;0.0;0.0;0.0;0.0;5;G;72.0;200.0;Seton Hall;1919-01-22;;;W;0.0
holstji01;1.0;1041.33;194.33;70.33;0.0;0.0;0.0;5;F-G;74.0;180.0;Cincinnati;1930-09-24;;;W;0.0
holtomi01;1.14;833.71;65.57;139.57;29.71;4.29;58.43;7;G;76.0;185.0;UCLA;1961-08-04;WA;USA;B;0.0
holupjo01;1.25;881.5;213.0;48.25;0.0;0.0;0.0;4;F;78.0;215.0;George Washington;1934-02-26;PA;USA;W;0.0
holzmre01;1.0;702.0;64.0;75.0;0.0;0.0;0.0;9;G;70.0;175.0;CCNY;1920-08-10;NY;USA;W;0.0
honeyje01;1.33;210.67;35.0;12.0;8.33;2.67;19.33;3;F-G;81.0;245.0;Tulane;1974-10-20;LA;USA;B;0.0
hooveto01;1.43;611.0;198.29;33.86;0.0;0.0;44.43;8;C;81.0;230.0;Villanova;1941-01-23;DC;USA;B;0.0
hopkibo01;0.8;1065.2;317.6;38.2;0.0;0.0;0.0;5;C-F;80.0;205.0;Grambling;1934-11-03;LA;USA;B;0.0
hoppeda01;1.25;300.12;80.88;12.5;5.38;3.62;17.25;8;C-F;83.0;235.0;Nebraska;1964-03-13;NE;USA;W;0.0
hopsode01;1.17;1251.5;156.5;89.83;53.17;26.5;91.33;6;G-F;77.0;195.0;Ohio State;1965-04-22;OH;USA;B;0.0
horfoal01;1.0;2135.8;600.6;153.2;48.2;71.2;99.4;5;F-C;82.0;245.0;Florida;1986-06-03;;DOM;B;0.0
horfoti01;1.0;174.0;40.5;2.5;3.0;11.5;14.5;3;C;85.0;245.0;Miami (FL);1966-01-19;;DOM;B;0.0
hornaje01;1.07;2264.27;243.07;352.07;102.4;15.07;131.4;15;G;75.0;190.0;Iowa State;1963-05-03;IL;USA;W;1.0
hornro01;0.6;437.0;105.0;22.8;0.0;0.0;0.2;5;F;79.0;220.0;Indiana;1938-05-24;IN;USA;W;0.0
horryro01;1.06;1592.06;309.94;137.82;68.12;60.88;81.06;17;F;81.0;220.0;Alabama;1970-08-25;AL;USA;B;0.0
hoskebi01;1.0;348.75;88.75;23.5;0.0;0.0;0.0;4;F-C;79.5;225.0;Ohio State;1946-12-20;OH;USA;W;0.0
houbrbo01;1.0;1143.0;293.33;97.0;0.0;0.0;0.0;8;C-F;79.0;210.0;Washington;1932-03-12;BC;CAN;W;0.0
houseed01;1.29;886.36;87.36;79.43;33.5;4.14;40.79;14;G;72.0;176.0;Arizona State;1978-05-14;CA;USA;B;0.0
houstal01;1.0;2359.25;202.83;165.83;47.17;11.58;146.67;12;G;78.0;200.0;Tennessee;1971-04-20;KY;USA;B;1.0
houstby01;1.0;668.5;162.0;28.5;25.75;21.5;43.25;4;F;77.0;250.0;Oklahoma State;1969-11-22;KS;USA;B;0.0
howardw01;1.0;2808.75;1009.0;116.88;78.25;168.0;241.25;8;F;83.0;240.0;none;1985-12-08;GA;USA;B;1.0
howarjo01;1.1;1508.7;284.0;81.2;51.9;27.2;71.1;10;F;78.0;203.0;Wake Forest;1980-04-28;NC;USA;B;0.0
howarju01;1.14;1745.29;353.81;126.52;39.0;14.9;117.48;21;F-C;81.0;240.0;Michigan;1973-02-07;IL;USA;B;0.0
howarst01;1.2;156.8;34.6;5.0;7.6;5.6;12.0;5;F;81.0;225.0;DePaul;1970-07-15;TX;USA;B;0.0
howelba01;1.0;2552.25;781.92;154.42;0.0;0.0;0.0;12;F;79.0;210.0;Mississippi State;1937-01-20;TN;USA;W;1.0
hubbaph01;1.09;1442.09;321.64;77.91;52.18;8.09;119.36;11;F-C;80.0;215.0;Michigan;1956-12-13;OH;USA;B;0.0
hudsole01;1.4;107.6;13.8;13.2;5.2;1.4;10.6;5;G;75.0;190.0;Tennessee-Martin;1984-08-07;TN;USA;B;0.0
hudsolo01;1.0;2291.85;302.0;187.08;39.69;7.54;19.15;13;F-G;76.5;205.0;Minnesota;1944-07-11;NC;USA;B;1.0
hudsotr01;1.0;1025.73;79.73;159.0;24.91;2.73;74.36;11;G;73.0;170.0;Southern Illinois;1976-03-13;IL;USA;B;0.0
hugheed01;1.0;386.0;31.0;53.0;21.67;1.0;18.67;3;G;70.0;165.0;Colorado State;1960-05-26;MS;USA;B;0.0
hugheki01;1.14;1125.86;338.14;53.43;59.86;71.71;47.29;7;C;83.0;220.0;Wisconsin;1952-06-04;IL;USA;W;0.0
hughela01;1.24;1315.94;178.76;134.65;64.24;15.0;91.41;17;G;77.0;184.0;Saint Louis;1979-01-23;MO;USA;B;0.0
hummejo01;1.14;1060.0;247.57;77.57;6.0;5.43;0.0;7;F-C;81.0;225.0;Princeton;1948-05-04;DC;USA;W;0.0
humphja01;1.15;1774.0;154.08;333.77;88.69;6.85;117.92;13;G;75.0;185.0;Colorado;1962-10-17;CA;USA;B;0.0
humphkr01;1.11;977.78;300.0;37.22;23.78;32.44;50.89;9;F;81.0;235.0;Minnesota;1985-02-06;MN;USA;B;0.0
humphry01;1.25;193.0;47.25;4.5;5.0;4.75;12.0;4;F;80.0;235.0;Notre Dame;1979-07-24;OK;USA;B;0.0
hundlro01;1.0;1591.0;236.67;242.5;0.0;0.0;0.0;6;G;76.0;185.0;West Virginia;1934-10-26;WV;USA;W;0.0
huntele01;1.12;1485.88;403.0;94.0;0.0;0.0;132.62;8;F-C;79.0;210.0;Loyola (IL);1942-08-16;TN;USA;B;0.0
hunteli01;1.0;1367.76;118.88;147.41;65.94;9.71;68.18;17;G;74.0;170.0;Jackson State;1970-12-03;MS;USA;B;0.0
huntest01;1.0;748.88;158.0;9.88;6.12;52.75;31.12;8;C-F;82.0;220.0;DePaul;1981-10-31;IL;USA;B;0.0
hurlebo01;1.17;695.0;47.17;146.67;20.0;1.17;64.17;6;G;72.0;165.0;Duke;1971-06-28;NJ;USA;W;0.0
hustoge01;1.11;1361.33;76.0;278.78;36.78;3.56;99.89;9;G;74.0;172.0;Texas Tech;1957-11-08;NY;USA;B;0.0
hutchme01;1.0;2367.71;598.0;185.43;0.0;0.0;0.0;7;F-C;78.0;200.0;Brigham Young;1928-11-22;CA;USA;W;0.0
iavarma01;1.22;930.11;191.67;57.11;20.56;22.22;71.0;9;F;80.0;210.0;Virginia;1956-09-15;NY;USA;W;0.0
ibakase01;1.0;1777.0;505.67;20.0;29.67;178.67;72.67;3;F;82.0;235.0;none;1989-09-18;;CGO;B;0.0
iguodan01;1.0;2901.88;449.12;373.75;134.5;38.75;182.5;8;F;78.0;207.0;Arizona;1984-01-28;IL;USA;B;1.0
ilgauzy01;1.0;1766.77;476.31;73.46;32.38;102.08;116.08;13;C;87.0;238.0;none;1975-06-05;;LTU;W;0.0
ilyaser01;1.0;1507.75;400.0;65.0;43.25;27.0;65.25;4;F;81.0;235.0;none;1987-05-15;;TUR;W;0.0
imhofda01;1.08;1376.46;469.15;108.08;0.0;0.0;0.0;13;C;82.0;205.0;California;1938-10-11;CA;USA;W;0.0
ingelto01;1.0;252.0;32.33;25.0;11.0;1.67;5.67;3;G;75.0;180.0;Villanova;1951-02-12;PA;USA;W;0.0
irvinby01;1.0;283.0;41.0;24.33;14.67;1.0;19.67;3;G;77.0;190.0;Missouri;1966-12-02;IL;USA;B;0.0
irvinge01;1.0;1075.17;159.83;71.33;10.0;4.67;66.5;6;F-G;78.0;200.0;Washington;1948-02-01;WA;USA;W;0.0
isselda01;1.0;2785.6;742.2;193.8;62.87;35.47;166.0;15;C-F;80.5;235.0;Kentucky;1948-10-25;IL;USA;W;1.0
iversal01;1.18;2210.94;199.65;330.82;116.65;9.65;191.94;17;G;72.0;165.0;Georgetown;1975-06-07;VA;USA;B;1.0
iveyro01;1.11;606.67;55.44;52.11;23.0;3.89;26.22;9;G;75.0;200.0;Texas ;1981-12-20;NY;USA;B;0.0
jabalwa01;1.0;2180.57;426.43;341.29;29.86;4.14;245.0;7;G-F;74.0;200.0;Wichita State;1946-08-29;KS;USA;B;1.0
jackja01;1.12;1835.62;181.12;278.0;52.62;6.25;128.75;8;G;75.0;202.0;Georgia Tech;1983-10-28;MD;USA;B;0.0
jacksbo01;1.08;1291.38;180.54;149.62;54.15;5.23;78.0;13;G;73.0;185.0;Minnesota;1973-03-13;NC;USA;B;0.0
jacksce01;2.0;24.67;2.67;4.67;1.0;0.67;3.67;3;G;75.0;190.0;Cleveland State;1986-03-05;NM;USA;B;0.0
jacksda01;1.25;258.25;50.75;6.5;6.0;2.75;12.5;4;F;81.0;253.0;Kansas;1985-11-07;OK;USA;B;0.0
jacksja01;1.0;600.83;65.5;41.67;21.5;4.42;29.0;12;G-F;76.0;190.0;Georgetown;1967-10-27;LA;USA;B;0.0
jacksje01;1.17;224.0;24.17;30.67;7.0;1.5;13.0;6;G;76.0;204.0;Detroit Mercy;1976-06-07;MI;USA;B;0.0
jacksji01;1.26;1529.84;218.53;150.05;38.21;9.89;114.68;19;G;78.0;220.0;Ohio State;1970-10-14;OH;USA;B;0.0
jackslu01;1.0;1722.88;576.62;102.25;0.0;0.0;0.0;8;F-C;81.0;240.0;Pan American;1941-10-31;TX;USA;B;0.0
jackslu02;1.2;144.6;17.8;11.6;4.8;0.6;9.8;5;F-G;79.0;215.0;Oregon;1981-11-06;OR;USA;W;0.0
jacksma01;1.11;2059.0;261.21;543.89;84.63;6.16;166.05;19;G;73.0;180.0;St. John's (NY);1965-04-01;NY;USA;B;0.0
jacksma02;1.22;841.22;183.89;34.56;16.33;11.33;51.89;9;C;82.0;270.0;Temple;1975-01-06;PA;USA;B;0.0
jacksme01;1.0;1378.0;172.0;162.6;0.0;0.0;82.4;5;G;75.0;175.0;Utah;1946-08-15;GA;USA;B;0.0
jacksmi01;1.2;1183.6;301.2;50.8;23.4;12.6;107.6;5;F;79.0;215.0;Los Angeles State;1949-07-31;DC;USA;B;0.0
jacksmi02;1.0;296.0;23.33;66.0;9.33;1.67;22.0;3;G;73.0;183.0;Georgetown;1964-07-13;VA;USA;B;0.0
jacksph01;1.0;1183.42;287.83;74.83;23.42;16.58;11.17;12;F-C;80.0;220.0;North Dakota;1945-09-17;MT;USA;W;0.0
jacksst02;1.2;1748.0;210.87;169.87;71.07;20.13;137.2;15;G-F;80.0;218.0;Butler Co CC (DNP);1978-04-05;TX;USA;B;0.0
jacksto01;1.2;1416.4;238.0;82.8;0.0;0.0;59.0;7;F-G;76.0;200.0;St. John's (NY);1942-11-07;NY;USA;B;0.0
jackstr01;1.25;449.25;60.75;33.0;19.5;3.5;27.0;4;G-F;78.0;205.0;Notre Dame;1959-04-21;MD;USA;B;0.0
jacobca01;1.2;1064.2;103.2;60.8;24.2;4.8;42.0;5;G-F;77.0;215.0;Stanford;1981-03-19;CA;USA;W;0.0
jacobsa01;1.25;188.0;20.0;9.0;8.25;0.75;8.5;4;G-F;76.0;215.0;Minnesota;1975-07-22;MN;USA;W;0.0
jamerda01;1.25;148.5;19.25;15.25;5.75;0.25;11.25;4;G-F;77.0;190.0;Ohio University;1967-08-13;WV;USA;W;0.0
jamesaa01;1.0;1534.2;294.0;74.0;31.6;13.8;48.2;5;F;80.0;210.0;Grambling;1952-10-05;LA;USA;B;0.0
jameshe01;1.12;337.88;39.75;10.88;6.0;2.25;16.75;8;F;80.0;220.0;St. Mary's (TX);1965-07-29;AL;USA;B;0.0
